session,accuracy,f1
1,0.6142456982793117,0.5897194670009265
2,0.6542617046818727,0.6542537323112443
3,0.6552621048419368,0.6527033856277331
2025-10-24T09:45:51,CNN,20,3304769,0.6411097645759583,0.5520684719085693,15181.9033203125,13665.6240234375,0.822253942489624,5,0.5520684736091298
2025-10-24T09:49:56,ResNet50_TL,10,24112513,0.743170976638794,0.7455064058303833,0.5385675430297852,0.5261768102645874,0.752924382686615,6,0.7455064194008559
2025-10-24T10:15:38,CNN,20,3304769,0.7132158875465393,0.7132667899131775,1.1787030696868896,1.1553984880447388,0.7132667899131775,1,0.7132667617689016,"focal(alpha=0.25,gamma=2.0)","{""0"": 0.70105, ""1"": 1.7434717731907485}"
2025-10-24T10:19:53,ResNet50_TL,10,24112513,0.7237715125083923,0.7226818799972534,0.05515887960791588,0.052239593118429184,0.7326676249504089,9,0.7226818830242511,"focal(alpha=0.25,gamma=2.0)","{""0"": 0.70105, ""1"": 1.7434717731907485}"
2025-10-24T10:21:26,ResNet50_TL_FT,2,24112513,0.7064403295516968,0.7409415245056152,0.22715388238430023,0.11872363835573196,0.7409415245056152,2,0.7409415121255349,"focal(alpha=0.25,gamma=2.0)","{""0"": 0.70105, ""1"": 1.7434717731907485}"
2025-10-24T10:32:31,CNN,20,3304769,0.5612887144088745,0.5733333230018616,603.9521484375,483.52459716796875,0.6814814805984497,11,0.5733333333333334,binary_crossentropy,"{""0"": 0.9927696078431373, ""1"": 1.0073364834618255}"
2025-10-24T10:34:59,ResNet50_TL,10,24112513,0.6474509239196777,0.6725925803184509,0.6254602670669556,0.6067982912063599,0.6824691295623779,8,0.6725925925925926,binary_crossentropy,"{""0"": 0.9927696078431373, ""1"": 1.0073364834618255}"
2025-10-24T10:37:03,ResNet50_TL_FT,5,24112513,0.6574497222900391,0.7116049528121948,0.977220356464386,0.5716928243637085,0.7116049528121948,5,0.711604938271605,binary_crossentropy,"{""0"": 0.9927696078431373, ""1"": 1.0073364834618255}"
